,doc_id,org_name1,org_name2,freq
592,2022016,MA 34,MA 49,1
593,2022016,MA 11,MA 22,1
594,2022016,MA 11,MA 51,1
595,2022016,MA 5,Unternehmung Wiener Gesundheitsverbund,1
596,2022016,MA 13,MA 22,1
597,2022016,MA 11,MA 27,1
598,2022016,MA 27,Unternehmung Wiener Gesundheitsverbund,1
599,2022016,MA 13,MA 51,1
600,2022016,MA 22,MA 51,1
601,2022016,MA 57,MA 7,1
602,2022016,MA 22,MA 34,1
603,2022016,MA 5,MA 57,1
604,2022016,MA 13,MA 27,1
605,2022016,MA 22,MA 27,1
606,2022016,MA 17,MA 51,1
607,2022016,MA 17,MA 34,1
608,2022016,MA 17,MA 27,1
609,2022016,MA 11,MA 5,1
610,2022016,MA 34,MA 51,1
611,2022016,MA 11,MA 57,1
612,2022016,MA 13,MA 5,1
613,2022016,MA 22,MA 5,1
614,2022016,MA 22,Unternehmung Wiener Gesundheitsverbund,1
615,2022016,MA 7,Unternehmung Wiener Gesundheitsverbund,1
616,2022016,Stadtrechnungshofausschusses,stadt wien,1
617,2022016,MA 11,MA 34,1
618,2022016,MA 13,MA 57,1
619,2022016,MA 22,MA 57,1
620,2022016,MA 10,MA 7,1
621,2022016,MA 10,MA 49,1
622,2022016,MA 17,MA 5,1
623,2022016,MA 17,Unternehmung Wiener Gesundheitsverbund,1
624,2022016,MA 27,MA 7,1
625,2022016,MA 27,MA 49,1
626,2022016,MA 13,MA 34,1
627,2022016,MA 51,Unternehmung Wiener Gesundheitsverbund,1
628,2022016,MA 17,MA 57,1
629,2022016,MA 49,MA 51,1
630,2022016,MA 34,MA 5,1
631,2022016,MA 34,Unternehmung Wiener Gesundheitsverbund,1
632,2022016,MA 51,MA 57,1
633,2022016,MA 10,MA 13,1
634,2022016,MA 34,MA 57,1
635,2022016,MA 11,Unternehmung Wiener Gesundheitsverbund,1
636,2022016,MA 10,MA 17,1
637,2022016,MA 13,Unternehmung Wiener Gesundheitsverbund,1
638,2022016,MA 22,MA 7,1
639,2022016,MA 57,Unternehmung Wiener Gesundheitsverbund,1
640,2022016,MA 49,MA 5,1
641,2022016,MA 49,Unternehmung Wiener Gesundheitsverbund,1
642,2022016,MA 10,MA 22,1
643,2022016,MA 17,MA 7,1
644,2022016,MA 10,MA 51,1
645,2022016,MA 5,MA 7,1
646,2022016,MA 27,MA 51,1
647,2022016,MA 49,MA 57,1
648,2022016,MA 10,MA 27,1
649,2022016,MA 5,stadt wien,1
650,2022016,MA 34,MA 7,1
651,2022017,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
652,2022017,MA 11,MA 7,1
653,2022017,MA 11,MA 49,1
654,2022017,Stadtrechnungshofes Wien,stadt wien,3
655,2022017,MA 10,MA 5,1
656,2022017,MA 10,Unternehmung Wiener Gesundheitsverbund,1
657,2022017,MA 13,MA 7,1
658,2022017,MA 13,MA 49,1
659,2022017,MA 22,MA 49,1
660,2022017,MA 27,MA 5,1
661,2022017,MA 10,MA 57,1
662,2022017,MA 27,MA 57,1
663,2022017,MA 11,MA 13,1
664,2022017,MA 49,MA 7,1
665,2022017,MA 17,MA 49,1
666,2022017,MA 10,MA 11,1
667,2022017,MA 17,MA 22,1
668,2022017,MA 10,MA 34,1
669,2022017,MA 5,MA 51,1
670,2022017,MA 11,MA 17,1
671,2022017,MA 27,MA 34,1
672,2022017,MA 51,MA 7,1
673,2022017,MA 13,MA 17,1
674,2022017,MA 34,MA 49,1
675,2022017,MA 11,MA 22,1
676,2022017,MA 11,MA 51,1
677,2022017,MA 5,Unternehmung Wiener Gesundheitsverbund,1
678,2022017,MA 13,MA 22,1
679,2022017,MA 11,MA 27,1
680,2022017,MA 27,Unternehmung Wiener Gesundheitsverbund,1
681,2022017,MA 13,MA 51,1
682,2022017,MA 22,MA 51,1
683,2022017,MA 57,MA 7,1
684,2022017,MA 22,MA 34,1
685,2022017,MA 5,MA 57,1
686,2022017,MA 13,MA 27,1
687,2022017,MA 22,MA 27,1
688,2022017,MA 17,MA 51,1
689,2022017,MA 17,MA 34,1
690,2022017,MA 17,MA 27,1
691,2022017,MA 11,MA 5,1
692,2022017,MA 34,MA 51,1
693,2022017,MA 11,MA 57,1
694,2022017,MA 13,MA 5,1
695,2022017,MA 22,MA 5,1
696,2022017,MA 22,Unternehmung Wiener Gesundheitsverbund,1
697,2022017,MA 7,Unternehmung Wiener Gesundheitsverbund,1
698,2022017,Stadtrechnungshofausschusses,stadt wien,1
699,2022017,MA 11,MA 34,1
700,2022017,MA 13,MA 57,1
701,2022017,MA 22,MA 57,1
702,2022017,MA 10,MA 7,1
703,2022017,MA 10,MA 49,1
704,2022017,MA 17,MA 5,1
705,2022017,MA 17,Unternehmung Wiener Gesundheitsverbund,1
706,2022017,MA 27,MA 7,1
707,2022017,MA 27,MA 49,1
708,2022017,MA 13,MA 34,1
709,2022017,MA 51,Unternehmung Wiener Gesundheitsverbund,1
710,2022017,MA 17,MA 57,1
711,2022017,MA 49,MA 51,1
712,2022017,MA 34,MA 5,1
713,2022017,MA 34,Unternehmung Wiener Gesundheitsverbund,1
714,2022017,MA 51,MA 57,1
715,2022017,MA 10,MA 13,1
716,2022017,MA 34,MA 57,1
717,2022017,MA 11,Unternehmung Wiener Gesundheitsverbund,1
718,2022017,MA 10,MA 17,1
719,2022017,MA 13,Unternehmung Wiener Gesundheitsverbund,1
720,2022017,MA 22,MA 7,1
721,2022017,MA 57,Unternehmung Wiener Gesundheitsverbund,1
722,2022017,MA 49,MA 5,1
723,2022017,MA 49,Unternehmung Wiener Gesundheitsverbund,1
724,2022017,MA 10,MA 22,1
725,2022017,MA 17,MA 7,1
726,2022017,MA 10,MA 51,1
727,2022017,MA 5,MA 7,1
728,2022017,MA 27,MA 51,1
729,2022017,MA 49,MA 57,1
730,2022017,MA 10,MA 27,1
731,2022017,MA 5,stadt wien,1
732,2022017,MA 34,MA 7,1
733,2022018,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
734,2022018,MA 11,MA 7,1
735,2022018,MA 11,MA 49,1
736,2022018,Stadtrechnungshofes Wien,stadt wien,3
737,2022018,MA 10,MA 5,1
738,2022018,MA 10,Unternehmung Wiener Gesundheitsverbund,1
739,2022018,MA 13,MA 7,1
740,2022018,MA 13,MA 49,1
741,2022018,MA 22,MA 49,1
742,2022018,MA 27,MA 5,1
743,2022018,MA 10,MA 57,1
744,2022018,MA 27,MA 57,1
745,2022018,MA 11,MA 13,1
746,2022018,MA 49,MA 7,1
747,2022018,MA 17,MA 49,1
748,2022018,MA 10,MA 11,1
749,2022018,MA 17,MA 22,1
750,2022018,MA 10,MA 34,1
751,2022018,MA 5,MA 51,1
752,2022018,MA 11,MA 17,1
753,2022018,MA 27,MA 34,1
754,2022018,MA 51,MA 7,1
755,2022018,MA 13,MA 17,1
756,2022018,MA 34,MA 49,1
757,2022018,MA 11,MA 22,1
758,2022018,MA 11,MA 51,1
759,2022018,MA 5,Unternehmung Wiener Gesundheitsverbund,1
760,2022018,MA 13,MA 22,1
761,2022018,MA 11,MA 27,1
762,2022018,MA 27,Unternehmung Wiener Gesundheitsverbund,1
763,2022018,MA 13,MA 51,1
764,2022018,MA 22,MA 51,1
765,2022018,MA 57,MA 7,1
766,2022018,MA 22,MA 34,1
767,2022018,MA 5,MA 57,1
768,2022018,MA 13,MA 27,1
769,2022018,MA 22,MA 27,1
770,2022018,MA 17,MA 51,1
771,2022018,MA 17,MA 34,1
772,2022018,MA 17,MA 27,1
773,2022018,MA 11,MA 5,1
774,2022018,MA 34,MA 51,1
775,2022018,MA 11,MA 57,1
776,2022018,MA 13,MA 5,1
777,2022018,MA 22,MA 5,1
778,2022018,MA 22,Unternehmung Wiener Gesundheitsverbund,1
779,2022018,MA 7,Unternehmung Wiener Gesundheitsverbund,1
780,2022018,Stadtrechnungshofausschusses,stadt wien,1
781,2022018,MA 11,MA 34,1
782,2022018,MA 13,MA 57,1
783,2022018,MA 22,MA 57,1
784,2022018,MA 10,MA 7,1
785,2022018,MA 10,MA 49,1
786,2022018,MA 17,MA 5,1
787,2022018,MA 17,Unternehmung Wiener Gesundheitsverbund,1
788,2022018,MA 27,MA 7,1
789,2022018,MA 27,MA 49,1
790,2022018,MA 13,MA 34,1
791,2022018,MA 51,Unternehmung Wiener Gesundheitsverbund,1
792,2022018,MA 17,MA 57,1
793,2022018,MA 49,MA 51,1
794,2022018,MA 34,MA 5,1
795,2022018,MA 34,Unternehmung Wiener Gesundheitsverbund,1
796,2022018,MA 51,MA 57,1
797,2022018,MA 10,MA 13,1
798,2022018,MA 34,MA 57,1
799,2022018,MA 11,Unternehmung Wiener Gesundheitsverbund,1
800,2022018,MA 10,MA 17,1
801,2022018,MA 13,Unternehmung Wiener Gesundheitsverbund,1
802,2022018,MA 22,MA 7,1
803,2022018,MA 57,Unternehmung Wiener Gesundheitsverbund,1
804,2022018,MA 49,MA 5,1
805,2022018,MA 49,Unternehmung Wiener Gesundheitsverbund,1
806,2022018,MA 10,MA 22,1
807,2022018,MA 17,MA 7,1
808,2022018,MA 10,MA 51,1
809,2022018,MA 5,MA 7,1
810,2022018,MA 27,MA 51,1
811,2022018,MA 49,MA 57,1
812,2022018,MA 10,MA 27,1
813,2022018,MA 34,MA 7,1
814,2022019,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
815,2022019,EU,MA 5,1
816,2022019,MA 11,MA 7,1
817,2022019,MA 11,MA 49,1
818,2022019,EU,Stadtrechnungshofes Wien,1
819,2022019,Stadtrechnungshofes Wien,stadt wien,4
820,2022019,MA 10,MA 5,1
821,2022019,MA 10,Unternehmung Wiener Gesundheitsverbund,1
822,2022019,MA 13,MA 7,1
823,2022019,MA 13,MA 49,1
824,2022019,MA 22,MA 49,1
825,2022019,MA 27,MA 5,1
826,2022019,MA 10,MA 57,1
827,2022019,Bio Forschung Austria,MA 5,2
828,2022019,MA 27,MA 57,1
829,2022019,MA 11,MA 13,1
830,2022019,MA 49,MA 7,1
831,2022019,Bio Forschung Austria,Stadtrechnungshofes Wien,1
832,2022019,MA 17,MA 49,1
833,2022019,MA 10,MA 11,1
834,2022019,Bio Forschung Austria,EU,1
835,2022019,MA 17,MA 22,1
836,2022019,MA 10,MA 34,1
837,2022019,MA 5,MA 51,1
838,2022019,MA 11,MA 17,1
839,2022019,Institutes Bioforschung Austria,stadt wien,1
840,2022019,MA 27,MA 34,1
841,2022019,MA 51,MA 7,1
842,2022019,MA 13,MA 17,1
843,2022019,EU,Institutes Bioforschung Austria,1
844,2022019,MA 34,MA 49,1
845,2022019,MA 11,MA 22,1
846,2022019,MA 11,MA 51,1
847,2022019,Bio Forschung Austria,Institutes Bioforschung Austria,1
848,2022019,MA 5,Unternehmung Wiener Gesundheitsverbund,1
849,2022019,MA 13,MA 22,1
850,2022019,MA 11,MA 27,1
851,2022019,MA 27,Unternehmung Wiener Gesundheitsverbund,1
852,2022019,MA 13,MA 51,1
853,2022019,MA 22,MA 51,1
854,2022019,MA 57,MA 7,1
855,2022019,MA 5,Stadtrechnungshofes Wien,1
856,2022019,MA 22,MA 34,1
857,2022019,MA 5,MA 57,1
858,2022019,MA 13,MA 27,1
859,2022019,MA 22,MA 27,1
860,2022019,MA 17,MA 51,1
861,2022019,MA 17,MA 34,1
862,2022019,MA 17,MA 27,1
863,2022019,MA 11,MA 5,1
864,2022019,MA 34,MA 51,1
865,2022019,MA 11,MA 57,1
866,2022019,MA 13,MA 5,1
867,2022019,MA 22,MA 5,1
868,2022019,MA 22,Unternehmung Wiener Gesundheitsverbund,1
869,2022019,MA 7,Unternehmung Wiener Gesundheitsverbund,1
870,2022019,Institutes Bioforschung Austria,MA 5,1
871,2022019,Stadtrechnungshofausschusses,stadt wien,1
872,2022019,MA 11,MA 34,1
873,2022019,MA 13,MA 57,1
874,2022019,Institutes Bioforschung Austria,Stadtrechnungshofes Wien,1
875,2022019,MA 22,MA 57,1
876,2022019,MA 10,MA 7,1
877,2022019,MA 10,MA 49,1
878,2022019,MA 17,MA 5,1
879,2022019,MA 17,Unternehmung Wiener Gesundheitsverbund,1
880,2022019,EU,stadt wien,1
881,2022019,MA 27,MA 7,1
882,2022019,MA 27,MA 49,1
883,2022019,MA 13,MA 34,1
884,2022019,MA 51,Unternehmung Wiener Gesundheitsverbund,1
885,2022019,MA 17,MA 57,1
886,2022019,Bio Forschung Austria,MA 49,1
887,2022019,MA 49,MA 51,1
888,2022019,MA 34,MA 5,1
889,2022019,MA 34,Unternehmung Wiener Gesundheitsverbund,1
890,2022019,MA 51,MA 57,1
891,2022019,MA 10,MA 13,1
892,2022019,Bio Forschung Austria,stadt wien,1
893,2022019,MA 34,MA 57,1
894,2022019,MA 11,Unternehmung Wiener Gesundheitsverbund,1
895,2022019,MA 10,MA 17,1
896,2022019,MA 13,Unternehmung Wiener Gesundheitsverbund,1
897,2022019,MA 22,MA 7,1
898,2022019,MA 57,Unternehmung Wiener Gesundheitsverbund,1
899,2022019,MA 49,MA 5,2
900,2022019,MA 49,Unternehmung Wiener Gesundheitsverbund,1
901,2022019,MA 10,MA 22,1
902,2022019,MA 17,MA 7,1
903,2022019,MA 10,MA 51,1
904,2022019,MA 5,MA 7,1
905,2022019,MA 27,MA 51,1
906,2022019,MA 49,MA 57,1
907,2022019,MA 10,MA 27,1
908,2022019,MA 5,stadt wien,4
909,2022019,MA 34,MA 7,1
910,20220110,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
911,20220110,MA 11,MA 7,1
912,20220110,MA 11,MA 49,1
913,20220110,Stadtrechnungshofes Wien,stadt wien,7
914,20220110,MA 10,MA 5,1
915,20220110,MA 10,Unternehmung Wiener Gesundheitsverbund,1
916,20220110,MA 13,MA 7,1
917,20220110,MA 13,MA 49,1
918,20220110,MA 22,MA 49,1
919,20220110,MA 27,MA 5,1
920,20220110,MA 10,MA 57,1
921,20220110,MA 27,MA 57,1
922,20220110,MA 11,MA 13,1
923,20220110,MA 49,MA 7,1
924,20220110,MA 17,MA 49,1
925,20220110,MA 10,MA 11,1
926,20220110,MA 17,MA 22,1
927,20220110,MA 10,MA 34,1
928,20220110,MA 5,MA 51,1
929,20220110,MA 11,MA 17,1
930,20220110,MA 27,MA 34,1
931,20220110,MA 51,MA 7,1
932,20220110,MA 13,MA 17,1
933,20220110,MA 34,MA 49,1
934,20220110,Gesundheit und Sport,Stadtrechnungshofes Wien,4
935,20220110,Geschäftsgruppe Soziales,stadt wien,4
936,20220110,MA 11,MA 22,1
937,20220110,MA 11,MA 51,1
938,20220110,MA 5,Unternehmung Wiener Gesundheitsverbund,1
939,20220110,MA 13,MA 22,1
940,20220110,MA 11,MA 27,1
941,20220110,MA 27,Unternehmung Wiener Gesundheitsverbund,1
942,20220110,MA 13,MA 51,1
943,20220110,MA 22,MA 51,1
944,20220110,MA 57,MA 7,1
945,20220110,MA 22,MA 34,1
946,20220110,MA 5,MA 57,1
947,20220110,Geschäftsgruppe Soziales,Gesundheit und Sport,4
948,20220110,MA 13,MA 27,1
949,20220110,MA 22,MA 27,1
950,20220110,MA 17,MA 51,1
951,20220110,MA 17,MA 34,1
952,20220110,MA 17,MA 27,1
953,20220110,MA 11,MA 5,1
954,20220110,MA 34,MA 51,1
955,20220110,MA 11,MA 57,1
956,20220110,MA 13,MA 5,1
957,20220110,MA 22,MA 5,1
958,20220110,MA 22,Unternehmung Wiener Gesundheitsverbund,1
959,20220110,MA 7,Unternehmung Wiener Gesundheitsverbund,1
960,20220110,Stadtrechnungshofausschusses,stadt wien,1
961,20220110,MA 11,MA 34,1
962,20220110,MA 13,MA 57,1
963,20220110,MA 22,MA 57,1
964,20220110,MA 10,MA 7,1
965,20220110,MA 10,MA 49,1
966,20220110,MA 17,MA 5,1
967,20220110,MA 17,Unternehmung Wiener Gesundheitsverbund,1
968,20220110,MA 27,MA 7,1
969,20220110,MA 27,MA 49,1
970,20220110,MA 13,MA 34,1
971,20220110,MA 51,Unternehmung Wiener Gesundheitsverbund,1
972,20220110,MA 17,MA 57,1
973,20220110,MA 51,Stadtrechnungshofes Wien,1
974,20220110,MA 49,MA 51,1
975,20220110,MA 34,MA 5,1
976,20220110,MA 34,Unternehmung Wiener Gesundheitsverbund,1
977,20220110,MA 51,MA 57,1
978,20220110,MA 10,MA 13,1
979,20220110,MA 34,MA 57,1
980,20220110,MA 11,Unternehmung Wiener Gesundheitsverbund,1
981,20220110,MA 10,MA 17,1
982,20220110,MA 13,Unternehmung Wiener Gesundheitsverbund,1
983,20220110,MA 22,MA 7,1
984,20220110,Gesundheit und Sport,stadt wien,4
985,20220110,MA 57,Unternehmung Wiener Gesundheitsverbund,1
986,20220110,MA 49,MA 5,1
987,20220110,MA 49,Unternehmung Wiener Gesundheitsverbund,1
988,20220110,MA 10,MA 22,1
989,20220110,MA 17,MA 7,1
990,20220110,MA 10,MA 51,1
991,20220110,MA 5,MA 7,1
992,20220110,MA 27,MA 51,1
993,20220110,MA 49,MA 57,1
994,20220110,MA 10,MA 27,1
995,20220110,Geschäftsgruppe Soziales,Stadtrechnungshofes Wien,4
996,20220110,MA 34,MA 7,1
997,20220111,MA 17,MA 27,1
998,20220111,MA 34,MA 49,1
999,20220111,MA 11,MA 5,1
1000,20220111,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
1001,20220111,MA 34,MA 57,1
1002,20220111,MA 11,Unternehmung Wiener Gesundheitsverbund,1
1003,20220111,MA 10,MA 17,1
1004,20220111,MA 34,MA 51,1
1005,20220111,Unternehmung Wiener Gesundheitsverbund,stadt wien,1
1006,20220111,MA 11,MA 7,1
1007,20220111,MA 11,MA 49,1
1008,20220111,MA 11,MA 57,1
1009,20220111,MA 11,MA 22,1
1010,20220111,MA 22,MA 5,1
1011,20220111,MA 22,Unternehmung Wiener Gesundheitsverbund,1
1012,20220111,Stadtrechnungshofes Wien,stadt wien,3
1013,20220111,MA 11,MA 51,1
1014,20220111,MA 7,Unternehmung Wiener Gesundheitsverbund,1
1015,20220111,MA 10,MA 5,1
1016,20220111,MA 10,Unternehmung Wiener Gesundheitsverbund,1
1017,20220111,MA 22,MA 7,1
1018,20220111,Stadtrechnungshofausschusses,stadt wien,1
1019,20220111,MA 11,MA 34,1
1020,20220111,MA 22,MA 49,1
1021,20220111,MA 27,MA 5,1
1022,20220111,MA 22,MA 57,1
1023,20220111,MA 57,Unternehmung Wiener Gesundheitsverbund,1
1024,20220111,MA 5,Unternehmung Wiener Gesundheitsverbund,1
1025,20220111,MA 27,Unternehmung Wiener Gesundheitsverbund,1
1026,20220111,MA 10,MA 7,1
1027,20220111,MA 10,MA 49,1
1028,20220111,MA 11,MA 27,1
1029,20220111,MA 10,MA 57,1
1030,20220111,MA 17,MA 5,1
1031,20220111,MA 17,Unternehmung Wiener Gesundheitsverbund,1
1032,20220111,MA 22,MA 51,1
1033,20220111,MA 49,MA 5,1
1034,20220111,MA 49,Unternehmung Wiener Gesundheitsverbund,1
1035,20220111,MA 27,MA 7,1
1036,20220111,MA 10,MA 22,1
1037,20220111,MA 27,MA 49,1
1038,20220111,MA 57,MA 7,1
1039,20220111,MA 22,MA 34,1
1040,20220111,MA 17,MA 7,1
1041,20220111,MA 10,MA 51,1
1042,20220111,MA 27,MA 57,1
1043,20220111,MA 5,MA 7,1
1044,20220111,Gesundheitsverbundes,Stadtrechnungshofes Wien,2
1045,20220111,MA 49,MA 7,1
1046,20220111,MA 5,MA 57,1
1047,20220111,MA 17,MA 49,1
1048,20220111,MA 10,MA 11,1
1049,20220111,MA 51,Unternehmung Wiener Gesundheitsverbund,1
1050,20220111,MA 17,MA 57,1
1051,20220111,MA 17,MA 22,1
1052,20220111,MA 27,MA 51,1
1053,20220111,MA 22,MA 27,1
1054,20220111,MA 10,MA 34,1
1055,20220111,MA 49,MA 57,1
1056,20220111,MA 5,MA 51,1
1057,20220111,MA 11,MA 17,1
1058,20220111,MA 17,MA 51,1
1059,20220111,MA 10,MA 27,1
1060,20220111,MA 27,MA 34,1
1061,20220111,MA 49,MA 51,1
1062,20220111,MA 51,MA 7,1
1063,20220111,MA 34,MA 5,1
1064,20220111,MA 17,MA 34,1
1065,20220111,MA 34,Unternehmung Wiener Gesundheitsverbund,1
1066,20220111,MA 51,MA 57,1
1067,20220111,Stadtrechnungshofes Wien,Unternehmung Wiener Gesundheitsverbund,1
1068,20220111,Stadtrechnungshofausschusses,Unternehmung Wiener Gesundheitsverbund,1
1069,20220111,MA 34,MA 7,1
1070,20220112,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
1071,20220112,Gesundheit und Sport,Stadtrechnungshofes Wien,2
1072,20220112,Geschäftsgruppe Soziales,Kuratoriums für Psychosoziale Dienste in Wien,1
1073,20220112,Geschäftsgruppe Soziales,stadt wien,1
1074,20220112,Kuratoriums für Psychosoziale Dienste in Wien,MA 15,9
1075,20220112,40,Stadtrechnungshofes Wien,1
1076,20220112,Stadtrechnungshofes Wien,stadt wien,1
1077,20220112,MA 15,MA 40,1
1078,20220112,MA 15,MA 24,1
1079,20220112,Gesundheit und Sport,Kuratoriums für Psychosoziale Dienste in Wien,1
1080,20220112,Gesundheit und Sport,stadt wien,1
1081,20220112,MA 15,Stadtrechnungshofes Wien,2
1082,20220112,Kuratoriums für Psychosoziale Dienste in Wien,Stadtrechnungshofes Wien,1
1083,20220112,24,40,1
1084,20220112,24,MA 15,1
1085,20220112,Kuratoriums für Psychosoziale Dienste in Wien,MA 62,1
1086,20220112,MA 15,MA 62,1
1087,20220112,Geschäftsgruppe Soziales,MA 15,1
1088,20220112,Geschäftsgruppe Soziales,Stadtrechnungshofausschusses,1
1089,20220112,Kuratoriums für Psychosoziale Dienste in Wien,Österreichischen Städtebundes,1
1090,20220112,Geschäftsgruppe Soziales,Gesundheit und Sport,3
1091,20220112,24,Stadtrechnungshofes Wien,1
1092,20220112,MA 24,MA 40,1
1093,20220112,Kuratoriums für Psychosoziale Dienste in Wien,stadt wien,2
1094,20220112,MA 15,stadt wien,1
1095,20220112,Geschäftsgruppe Soziales,Stadtrechnungshofes Wien,2
1096,20220112,Gesundheit und Sport,MA 15,1
1097,20220112,Gesundheit und Sport,Stadtrechnungshofausschusses,1
1098,20220112,40,MA 15,1
1099,20220112,stadt wien,Österreichischen Städtebundes,1
1100,20220113,Gesundheit und Sport,MA 40,1
1101,20220113,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
1102,20220113,Gesundheit und Sport,Stadtrechnungshofes Wien,2
1103,20220113,Geschäftsgruppe Soziales,stadt wien,1
1104,20220113,40,Stadtrechnungshofes Wien,1
1105,20220113,MA 40,stadt wien,2
1106,20220113,Stadtrechnungshofes Wien,stadt wien,1
1107,20220113,MA 15,MA 40,1
1108,20220113,MA 15,MA 24,1
1109,20220113,Gesundheit und Sport,stadt wien,1
1110,20220113,MA 15,Stadtrechnungshofes Wien,1
1111,20220113,24,40,1
1112,20220113,24,MA 15,1
1113,20220113,Geschäftsgruppe Soziales,Stadtrechnungshofausschusses,1
1114,20220113,Geschäftsgruppe Soziales,Gesundheit und Sport,4
1115,20220113,Geschäftsgruppe Soziales,MA 40,1
1116,20220113,24,Stadtrechnungshofes Wien,1
1117,20220113,MA 24,MA 40,1
1118,20220113,Geschäftsgruppe Soziales,Stadtrechnungshofes Wien,2
1119,20220113,Gesundheit und Sport,Stadtrechnungshofausschusses,1
1120,20220113,40,MA 15,1
1121,20220114,Gesundheit und Sport,MA 24,1
1122,20220114,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
1123,20220114,Geschäftsgruppe Soziales,Kuratoriums Wiener PensionistenWohnhäuser,1
1124,20220114,Gesundheit und Sport,Stadtrechnungshofes Wien,2
1125,20220114,Geschäftsgruppe Soziales,stadt wien,1
1126,20220114,Kuratoriums Wiener PensionistenWohnhäuser,stadt wien,1
1127,20220114,40,Stadtrechnungshofes Wien,1
1128,20220114,Fonds Soziales Wien,Gesundheit und Sport,1
1129,20220114,Fonds Soziales Wien,MA 24,2
1130,20220114,Stadtrechnungshofes Wien,stadt wien,1
1131,20220114,Gesundheit und Sport,Kuratoriums Wiener PensionistenWohnhäuser,1
1132,20220114,MA 14,MA 40,1
1133,20220114,MA 14,MA 24,1
1134,20220114,Gesundheit und Sport,stadt wien,1
1135,20220114,MA 15,Stadtrechnungshofes Wien,1
1136,20220114,24,40,1
1137,20220114,24,MA 15,1
1138,20220114,Fonds Soziales Wien,Wiener PensionistenWohnhäusern,1
1139,20220114,Fonds Soziales Wien,Kuratoriums Wiener PensionistenWohnhäuser,7
1140,20220114,Fonds Soziales Wien,Geschäftsgruppe Soziales,1
1141,20220114,Geschäftsgruppe Soziales,Stadtrechnungshofausschusses,1
1142,20220114,Fonds Soziales Wien,stadt wien,1
1143,20220114,Geschäftsgruppe Soziales,Gesundheit und Sport,3
1144,20220114,Geschäftsgruppe Soziales,MA 24,1
1145,20220114,Kuratoriums Wiener PensionistenWohnhäuser,MA 24,2
1146,20220114,24,Stadtrechnungshofes Wien,1
1147,20220114,MA 24,MA 40,1
1148,20220114,Geschäftsgruppe Soziales,Stadtrechnungshofes Wien,2
1149,20220114,Gesundheit und Sport,Stadtrechnungshofausschusses,1
1150,20220114,40,MA 15,1
1151,20220115,Gesundheitsverbundes,Universitätsklinikum AKH Wien,1
1152,20220115,Unternehmung Wiener Gesundheitsverbund,Wiener Krankenanstaltenverbundes,1
1153,20220115,Stadtrechnungshofes Wien,Unternehmung Wiener Krankenanstaltenverbund,1
1154,20220115,Stadtrechnungshofausschusses,Stadtrechnungshofes Wien,1
1155,20220115,Wiener Gesundheitsverbundes,Wiener Krankenanstaltenverbundes,1
1156,20220115,Stadtrechnungshofausschusses,Unternehmung Wiener Krankenanstaltenverbund,1
1157,20220115,Stadtrechnungshofes Wien,Wiener Krankenanstaltenverbundes,1
1158,20220115,Stadtrechnungshofes Wien,Unternehmung Wiener Gesundheitsverbund,2
1159,20220115,Unternehmung Wiener Krankenanstaltenverbund,stadt wien,1
1160,20220116,Gesundheit und Sport,MA 5,1
1161,20220116,Gesundheitsverbundes,stadt wien,15
1162,20220116,Klinik Ottakring,stadt wien,2
1163,20220116,Stadtrechnungshofes Wien,Wien Holding GmbH,1
1164,20220116,Wiener Dialysezentrum GmbH,Wiener Gesundheitsverbund Projektentwicklungs und Baumanagement GmbH,2
1165,20220116,Wiener Dialysezentrum GmbH,Wiener Stadtwerke Holding AG,1
1166,20220116,MA 5,Wiener Stadtwerke Holding AG,1
